157.179417 	 0.061297 
157.688089 	 0.058368 
158.196760 	 0.053735 
158.705431 	 0.061067 
159.214102 	 0.077078 
159.722774 	 0.055106 
160.231445 	 0.047207 
160.740116 	 0.055790 
161.248787 	 0.072946 
161.757459 	 0.079641 
162.266130 	 0.056963 
162.774801 	 0.038241 
163.283473 	 0.052091 
163.792144 	 0.067515 
164.300815 	 0.079970 
164.809486 	 0.089398 
165.318158 	 0.072767 
165.826829 	 0.069386 
166.335500 	 0.076383 
166.844171 	 0.081506 
167.352843 	 0.070075 
167.861514 	 0.072983 
168.370185 	 0.082976 
168.878856 	 0.068929 
169.387528 	 0.058080 
169.896199 	 0.067509 
170.404870 	 0.065561 
170.913541 	 0.071464 
171.422213 	 0.070650 
171.930884 	 0.054512 
172.439555 	 0.042929 
172.948226 	 0.044988 
173.456898 	 0.054918 
173.965569 	 0.060279 
174.474240 	 0.062707 
174.982911 	 0.058759 
175.491583 	 0.068033 
176.000254 	 0.062421 
176.508925 	 0.046757 
177.017596 	 0.039100 
177.526268 	 0.036877 
178.034939 	 0.035761 
178.543610 	 0.035418 
179.052281 	 0.042527 
179.560953 	 0.046778 
180.069624 	 0.057259 
180.578295 	 0.075903 
181.086966 	 0.062323 
181.595638 	 0.059925 
182.104309 	 0.068752 
182.612980 	 0.058134 
183.121651 	 0.060678 
183.630323 	 0.065768 
184.138994 	 0.070172 
184.647665 	 0.079449 
185.156336 	 0.076454 
185.665008 	 0.069776 
186.173679 	 0.063850 
186.682350 	 0.053724 
187.191021 	 0.055602 
187.699693 	 0.076921 
188.208364 	 0.083159 
188.717035 	 0.087674 
189.225706 	 0.078999 
189.734378 	 0.064625 
190.243049 	 0.073633 
190.751720 	 0.084025 
191.260391 	 0.079423 
191.769063 	 0.085956 
192.277734 	 0.073988 
192.786405 	 0.064925 
193.295076 	 0.082604 
193.803748 	 0.094596 
194.312419 	 0.086789 
194.821090 	 0.067673 
195.329762 	 0.083258 
195.838433 	 0.087294 
196.347104 	 0.099198 
196.855775 	 0.093810 
197.364447 	 0.078043 
197.873118 	 0.088117 
198.381789 	 0.087012 
198.890460 	 0.084857 
199.399132 	 0.074024 
199.907803 	 0.079593 
200.416474 	 0.083251 
200.925145 	 0.089954 
201.433817 	 0.080783 
201.942488 	 0.064063 
202.451159 	 0.070925 
202.959830 	 0.110551 
203.468502 	 0.125395 
203.977173 	 0.123866 
